i,f,tau_if
25,15,2718696.133493544
25,16,2935.888178418164
25,17,609.3210933421426
25,18,254.47462806950276
25,19,68.54983565621116
25,20,1.6982470647756367
25,21,0.14777753490395776
25,22,0.022578100947603843
25,23,0.005815566868812569
25,24,0.005335305352554967
26,15,59585.95115434792
26,16,93354.660876595
26,17,2468.973964361936
26,18,503.76837029490537
26,19,226.15144793739353
26,20,39.393727107514906
26,21,1.2841725886500346
26,22,0.12382869502706335
26,23,0.0204415844567414
26,24,0.005624338427204406
26,25,0.005603497004202891
27,16,35818.94822572861
27,17,114706.45505734232
27,18,1713.8942359127514
27,19,392.4152883902763
27,20,192.64422827398414
27,21,24.677035776256005
27,22,0.9872320595471746
27,23,0.10476838228874333
27,24,0.018630484405838685
27,25,0.005464961397281971
27,26,0.0059163558714939255
28,17,23697.85880421954
28,18,21587.93240253718
28,19,1107.600932880649
28,20,288.5532219357358
28,21,158.54377517565143
28,22,16.341028297229762
28,23,0.7701836967777482
28,24,0.08944994482092042
28,25,0.017087328736462137
28,26,0.00533422401965099
28,27,0.0062815784952748276
29,18,54764.47416975317
29,19,4850.022125783957
29,20,708.2069655512682
29,21,206.49953060349048
29,22,127.88383296352892
29,23,11.234292639493372
29,24,0.6087220130781955
29,25,0.07702176111793133
29,26,0.015766225039818758
29,27,0.005229598630015575
29,28,0.006709560548846973
30,19,39728.01959559793
30,20,2181.503259199397
30,21,458.8615728876588
30,22,147.1188778976382
30,23,103.29159529415092
30,24,7.917258660963181
30,25,0.48665895534359216
30,26,0.06685195838099066
30,27,0.014629947043573777
30,28,0.00514972587168718
30,29,0.007213511576471643
31,20,13191.89739051335
31,21,1213.770500644369
31,22,304.0726689048026
31,23,105.8794099089408
31,24,85.36152680221174
31,25,5.678389078979885
31,26,0.39305615134568517
31,27,0.05846151042581574
31,28,0.013649714569825035
31,29,0.005093208635427454
31,30,0.0078109930620999584
32,21,4591.696710917002
32,22,737.637519989868
32,23,206.61829334163394
32,24,77.52937311657179
32,25,73.65049298388489
32,26,4.127752271590565
32,27,0.3204195777986733
32,28,0.051489730612106835
32,29,0.012801832511425857
32,30,0.005059533365712557
32,31,0.008526040770939979
33,22,2193.0895988915977
33,23,472.07906015091214
33,24,143.6361566816375
33,25,58.07093366228238
33,26,67.7527968616895
33,27,3.0310273540385393
33,28,0.26347681647740745
33,29,0.045652461708693935
33,30,0.012067238669353289
33,31,0.005048525316946059
33,32,0.009391761364977035
34,23,1234.124337760841
34,24,312.1731455663978
34,25,102.12481929431617
34,26,44.67544909423581
34,27,68.53871626000615
34,28,2.2449555378017654
34,29,0.21841856091109169
34,30,0.04073931902428491
34,31,0.011430649133676626
34,32,0.005060968353111992
34,33,0.010454387061786802
35,24,756.0029962679408
35,25,211.63492922882085
35,26,74.36130727346837
35,27,35.34975163615108
35,28,82.07125228944355
35,29,1.6780503989205273
35,30,0.18245747110962232
35,31,0.03657979914128253
35,32,0.010879578334846892
35,33,0.005097808705491542
35,34,0.011782229273132102
36,25,481.0469375955056
36,26,147.21182625093954
36,27,55.42586943209847
36,28,28.789040168035502
36,29,158.21771339316885
36,30,1.266811230137462
36,31,0.15354264581942376
36,32,0.033042891331629375
36,33,0.010404374267654875
36,34,0.005161609895117469
36,35,0.013477014564162747
37,26,315.82434727961873
37,27,104.89560914494373
37,28,42.25965418288906
37,29,24.221320821320944
37,30,228.24687413357182
37,31,0.9658531853934916
37,32,0.13014142537071685
37,33,0.03002302865606876
37,34,0.009996946769135906
37,35,0.005255807462691431
37,36,0.0156997861844326
38,27,214.19213374305818
38,28,76.31284774041877
38,29,33.00200934312142
38,30,21.166823362277633
38,31,38.52645031744931
38,32,0.74389716136358
38,33,0.11109422995081707
38,34,0.027435400655373508
38,35,0.009651191927030605
38,36,0.00538522204269405
38,37,0.018711268353697526
39,28,148.90227680245985
39,29,56.702510534052756
39,30,26.45134104294522
39,31,19.31016992991112
39,32,15.71011152519995
39,33,0.5790263710373034
39,34,0.09550059008330061
39,35,0.025213953773533138
39,36,0.009362818041301893
39,37,0.005557481535991237
39,38,0.02296689401811108
40,29,105.74296644290236
40,30,43.09032199227586
40,31,21.799892436433492
40,32,18.52864751420931
40,33,8.104012713380838
40,34,0.455516765159929
40,35,0.08266422228647723
40,36,0.02330466967230239
40,37,0.009128837865163174
40,38,0.0057834836055134795
40,39,0.029296569783114762
41,30,76.74406604485439
41,31,33.528742160819974
41,32,18.50650349437792
41,33,18.974240376369053
41,34,4.716270128623082
41,35,0.3621756615679633
41,36,0.07205594431454465
41,37,0.021661684122653232
41,38,0.008948052893818052
41,39,0.006078772547264005
41,40,0.03929643398975484
