i,f,tau_if
0,1,5111167.901865576
1,0,0.6411730473759459
2,0,44.846709078664894
2,1,0.33087549847282594
3,0,2577.8755090187847
3,1,15.506108002242637
3,2,0.22759930217646945
4,0,412878.82775068644
4,1,613.7233834388351
4,2,8.049010526007569
4,3,0.17607558536124696
5,0,204324430.17927858
5,1,124867.55460629653
5,2,244.10829716297664
5,3,5.004090996344833
5,4,0.1452132727690341
6,1,256685.08025237598
6,2,68618.95335875006
6,3,122.921375776197
6,4,3.4550023382992086
6,5,0.12475576130118256
7,2,61414.7472309149
7,3,58172.41135726751
7,4,70.4526357901261
7,5,2.5667221733170784
7,6,0.11026933030569341
8,3,32139.055712085235
8,4,20184.816826301696
8,5,44.276548173400194
8,6,1.9981558208502745
8,7,0.09948351844606934
9,4,15250.771913894518
9,5,6189.304591113684
9,6,29.65025979459842
9,7,1.6150803609975506
9,8,0.09118468453411324
10,5,8830.880805678751
10,6,2772.3136247219795
10,7,20.76291215353932
10,8,1.344457595516854
10,9,0.08463272067022337
11,6,6014.240534846866
11,7,1504.3588952426721
11,8,15.133375557453064
11,9,1.1455320444120212
11,10,0.0793558438421556
12,7,4071.9440492130757
12,8,821.0202291387429
12,9,11.454327712575504
12,10,0.9976264011365862
12,11,0.07495969816829902
13,8,2724.7748268143896
13,9,474.6829520461067
13,10,8.876135273700921
13,11,0.8808805169417375
13,12,0.07137360930007848
14,9,1980.0878137187628
14,10,295.3123550127619
14,11,7.0444322705265225
14,12,0.7885450210732167
14,13,0.06837697446285053
15,10,1471.2327070658305
15,11,188.5772678329307
15,12,5.707550778364087
15,13,0.714450478069426
15,14,0.0658563765187569
16,11,1129.763067534128
16,12,125.89053869094212
16,13,4.702461062481366
16,14,0.6542366310048549
16,15,0.06372854539788009
17,12,938.3259078913196
17,13,87.61504738528383
17,14,3.935789886235219
17,15,0.6046424396363052
17,16,0.06193071078660289
18,13,808.8341401159419
18,14,62.2371284915838
18,15,3.34303765237221
18,16,0.5634181507180764
18,17,0.06041478195273852
19,14,709.6288064378807
19,15,45.169520331607714
19,16,2.8757774237733744
19,17,0.5289705204309871
19,18,0.059143454677886176
20,15,661.5611277453178
20,16,33.67269511817875
20,17,2.5019024353663495
20,18,0.5000077104090201
20,19,0.05808944773055443
21,16,680.0401493547417
21,17,25.648353100376987
21,18,2.2009478551474824
21,19,0.47545656780368317
21,20,0.057232297899882975
22,17,770.5198730324933
22,18,19.800927925048207
22,19,1.9572089934006514
22,20,0.45455811986598804
22,21,0.056557089268410646
23,18,994.847383687277
23,19,15.562169369045437
23,20,1.7626072681326348
23,21,0.4378541469294468
23,22,0.055738580042071335
24,19,2124.5855253363807
24,20,12.401699703004544
24,21,1.5967290288657494
24,22,0.4226135745062439
24,23,0.055361237010571836
25,20,2324.815226443888
25,21,10.025607835965925
25,22,1.4594922549958238
25,23,0.4095111972463982
25,24,0.05514600218948498
26,21,537.8116396667798
26,22,8.198536281341624
26,23,1.3458047624682938
26,24,0.3981841498929635
26,25,0.05509591046448788
27,22,253.85026778432274
27,23,6.781402082379596
27,24,1.2515962582236158
27,25,0.3883142119129473
27,26,0.05521867420827129
28,23,145.8856965153824
28,24,5.691375179297727
28,25,1.177269804076571
28,26,0.3805587638689602
28,27,0.05498151895520744
29,24,92.04957528862386
29,25,4.813661930414333
29,26,1.1128772676409038
29,27,0.3728098734574532
29,28,0.05541002593570574
30,25,61.207018104336804
30,26,4.120325369133089
30,27,1.0601486356386998
30,28,0.3657851966027318
30,29,0.05605978309496942
31,26,42.407438645947394
31,27,3.5795357628807825
31,28,1.0208881815668225
31,29,0.3600812720763286
31,30,0.0562003410987859
32,27,30.32555738008369
32,28,3.131555757684441
32,29,0.9878495893545903
32,30,0.3537319664874118
32,31,0.05725965945079316
33,28,22.47507087756205
33,29,2.77838123726578
33,30,0.9661707386795343
33,31,0.34822916303858265
33,32,0.057725088119390894
34,29,16.969109372230935
34,30,2.4847967206742476
34,31,0.9491134791073974
34,32,0.34172159909063066
34,33,0.05932019431936953
35,30,13.059478992493542
35,31,2.2477311963943762
35,32,0.9392758520567714
35,33,0.3348596187721596
35,34,0.0613917974360947
36,31,10.294874134375748
36,32,2.0629703861661985
36,33,0.9394024951831625
36,34,0.3280967621274023
36,35,0.06256608205415848
37,32,8.236207187449603
37,33,1.909097628872585
37,34,0.9433616017832617
37,35,0.3199129060771063
37,36,0.06562665941405535
38,33,6.742006516491972
38,34,1.7924706541106674
38,35,0.9574299137951022
38,36,0.3113987003264879
38,37,0.06756227466554661
39,34,5.642806762081176
39,35,1.7083253579541429
39,36,0.9818177453810975
39,37,0.3023865361143117
39,38,0.06823668282217053
40,35,4.743746851737238
40,36,1.6344221660264797
40,37,1.0019913248452148
40,38,0.29103675728427686
40,39,0.07532890538323113
41,36,4.0848569546941045
41,37,1.5938261475595448
41,38,1.0354882350862804
41,39,0.2796350394497883
41,40,0.07922253183982562
42,37,3.583186062760604
42,38,1.5747850481750776
42,39,1.0746500140083737
42,40,0.26746660417574847
42,41,0.08404551222085595
43,38,3.2020813712241374
43,39,1.5779548824743743
43,40,1.1176569166872685
43,41,0.254822139772193
43,42,0.09005969762157842
44,39,2.914735584149419
44,40,1.6047957237281736
44,41,1.1613865975954505
44,42,0.24209541294478398
44,43,0.09762159036394084
45,40,2.704838967317481
45,41,1.6583001302652605
45,42,1.2000686012828832
45,43,0.2297739480828936
45,44,0.10723733734008467
46,41,2.5605163720484647
46,42,1.7429397350735851
46,43,1.225858238918073
46,44,0.21836801501618835
46,45,0.11964541259916245
47,42,2.478812547242519
47,43,1.8630485875571265
47,44,1.2294770816487517
47,45,0.20845206923949142
47,46,0.13595403481781065
48,43,2.459811207040099
48,44,2.024939097693162
48,45,1.2011406914012348
48,46,0.20064718996740866
48,47,0.1578680904514035
49,44,2.5055513437187495
49,45,2.2347426824697245
49,46,1.135424185102231
49,47,0.19563279375326065
49,48,0.18811037889872415
50,45,2.6323941474540096
50,46,2.5058395143757806
50,47,1.0396496220171565
50,48,0.19103376287713306
50,49,0.21168924137875825
51,46,2.853867255726309
51,47,2.815378289056454
51,48,0.9194512781183194
51,49,0.1894582070513253
51,50,0.24390366174626044
52,47,3.1877102441322367
52,48,3.0949689562042364
52,49,0.7893374984249265
52,50,0.19627409871702314
52,51,0.31574190381649486
53,48,3.69338456284839
53,49,3.2730120962055254
53,50,0.6709182079990652
53,51,0.2043348201083572
53,52,0.38601454472456415
54,49,4.412572192458809
54,50,3.1959829442547
54,51,0.5715281137743308
54,52,0.21932293054156357
54,53,0.48948409151426
55,50,5.438030363977073
55,51,2.846791794453155
55,52,0.49319896611084113
55,53,0.22708358656063538
55,54,0.5364039238880409
56,51,6.430839137055662
56,52,2.2301983592187415
56,53,0.4457974190378892
56,54,0.28475084717161997
56,55,0.9050509889251762
57,52,7.127217028057273
57,53,1.6741745209600953
57,54,0.4154394046435748
57,55,0.3309452750978124
57,56,1.1870979118924148
58,53,6.588314439812706
58,54,1.2462982033779695
58,55,0.4079548979960784
58,56,0.40532156277979964
58,57,1.6647672161102656
59,54,4.891063184861968
59,55,0.9665070973726632
59,56,0.4275587767315747
59,57,0.5299010394941879
59,58,2.531688084333664
60,55,3.192289226038416
60,56,0.8106079782584484
60,57,0.4860239770233381
60,58,0.7526841784417655
60,59,4.268370161438453
61,56,2.109003647654276
61,57,0.7578623998511893
61,58,0.6130741024181773
61,59,1.1916424048980214
61,60,8.25712072622708
62,57,1.5634906898325072
62,58,0.7949373342469468
62,59,0.8410101916773692
62,60,1.990567181108991
62,61,16.46160329458145
63,58,1.3594142958213218
63,59,0.9477953395341092
63,60,1.2847318641525116
63,61,3.6430810608887305
63,62,35.851899300219195
64,59,1.463554982436234
64,60,1.4020351182910176
64,61,2.450785382053823
64,62,8.71300805290405
64,63,111.03818919147122
65,60,2.0398898666381644
65,61,2.657326092024133
65,62,5.920877715085151
65,63,26.976931926274787
65,64,459.1210855774356
66,61,5.171077441471871
66,62,9.225690232664139
66,63,28.519038635519646
66,64,192.70455011117966
66,65,5754.978885335093
