i,f,tau_if
0,1,1193316.7552831022
0,2,614115573.1722233
0,21,491913.3070487106
0,22,45.08503832355234
1,0,0.9820525107427029
1,2,1755628714.7779205
1,21,70954399.88899039
1,22,56.48235783450044
2,0,0.35029362534807773
2,1,17648.984342561198
2,3,1561823.667097516
2,5,41482.288568005846
2,21,9642312.65753318
2,22,0.10058458246599992
3,0,0.047225756968696346
3,1,27.723608133501468
3,2,0.9376153461326862
3,4,143775.25052837405
3,5,414714.05465931236
3,21,313.80436847995105
3,22,0.5182474250710136
4,0,0.00511650454252081
4,1,15.467288373718153
4,2,0.004748682475473467
4,3,0.5488260586834873
4,5,6058.065008682683
4,6,3273936.75258744
4,7,27820.280984837944
4,21,2849.875456403981
4,22,3.8965733962766116
5,0,0.49178014083599675
5,1,0.012213143785341786
5,2,0.5518001874134156
5,3,0.9146500690606536
5,21,10.41127203352727
5,22,0.26371586198166647
6,0,0.33753448216971715
6,1,10.959772703714943
6,2,0.02515046288629662
6,3,70.7155625498845
6,4,8149.620457457742
6,7,9933.445912387007
6,21,0.8380179960946275
6,22,0.17142334795383177
7,0,0.17368782949496053
7,1,0.058402286376244256
7,2,0.24035723451106147
7,3,0.008419301360921248
7,4,3.6941947342756962
7,6,0.32860803084261875
7,21,0.017035625798250107
7,22,0.1545776054327094
8,0,0.3492957442339959
8,1,0.12608796575888204
8,2,0.003936862512002196
8,3,0.00577070606713048
8,4,0.007534994807655594
8,6,0.013264803513814325
8,7,7.976468404012186
8,21,0.005326223146603149
8,22,1.885932758248349
9,0,0.21681516327103878
9,1,0.08823438332139562
9,2,0.07524127237543381
9,3,0.32418469358043495
9,4,0.6176223975183415
9,6,0.1438076601189677
9,7,15.874521429139218
9,8,3563.568556791604
9,10,1662450.0557791118
9,21,0.003245826149890528
9,22,1.428087311586742
10,0,0.41202487427399265
10,1,2.3128010824122347
10,2,0.09414296578618245
10,3,1.147826979919376
10,4,0.05320673521502219
10,6,0.19825843362342163
10,7,199.1173033856806
10,8,2956.028456701406
10,9,40993.789029078005
10,11,21205.32602448697
10,13,682149.7278506489
10,21,0.0028234325682333626
10,22,1.3618035724853352
11,0,3.9396678156724927
11,1,0.24249902485735697
11,2,0.7511709070399669
11,3,0.09494779445543498
11,4,8.980861335979382
11,6,0.37507093447528916
11,7,1420.874468875606
11,8,14155.868777161824
11,9,5.518712851089522
11,10,214.9014774787867
11,21,0.006066877018793187
11,22,2.7774638058710326
12,0,0.2664545624934929
12,1,3.414178584332577
12,2,0.01909038985804864
12,3,0.6447586236532069
12,4,0.012723977875552971
12,6,0.01127000265771955
12,8,12.809640526403337
12,9,5.779785634099028
12,10,0.5225343194424269
12,11,21.30975980818321
12,13,424.41344332427883
12,21,0.001687795268529788
12,22,2.2758584799469115
13,0,27.982866253854787
13,1,0.9642575814822494
13,2,0.17282788015515496
13,3,0.16640271703755377
13,4,0.01264324885717601
13,6,0.0973678291409909
13,7,8.834430560234932
13,8,1.6140391014916193
13,9,98.48551964128374
13,10,6.236729257862645
13,11,232766.47775846455
13,12,44.035151433647805
13,14,595574.4840714005
13,21,0.0018510620464366329
13,22,247.69850541686935
14,0,0.40577138093701504
14,1,25.881152105956264
14,2,0.049024001298864306
14,3,23.960463924268318
14,4,0.09771501911182348
14,6,0.195366175844639
14,8,0.34504175005175625
14,9,0.5148922358529856
14,10,0.06083419822952154
14,11,30.60403481966418
14,12,56294.8604764897
14,13,53.11589509324886
14,21,0.0014850638977560603
14,22,2.653124713482732
15,0,1.087816547136478
15,1,0.5086444117781701
15,2,0.8955673615812653
15,3,0.059058855958018144
15,4,0.5934670200881466
15,6,0.07501302826274867
15,8,43.1201759303178
15,9,1.268653970823496
15,10,0.5902562621172233
15,11,0.0057573838447809314
15,12,29.229510113410498
15,13,4.633441493302592
15,21,0.003555540356970054
15,22,16.730773413462583
16,0,0.47198753952895645
16,1,1.2141226749550775
16,2,0.04706546806607992
16,3,0.5117445371270661
16,4,0.02980092978900942
16,6,0.09964129135113592
16,9,0.3464283239797686
16,10,0.1287713921475205
16,12,2.9496784850451303
16,13,0.9442870632672333
16,21,0.0024346338981086446
16,22,2.17084554433952
17,0,0.9971083856815237
17,1,2.191924948489764
17,2,0.10933382898002471
17,3,1.088020890001088
17,4,0.07221259387637205
17,6,0.12346593574832705
17,9,0.6118827632625589
17,10,0.008760794393792452
