i,f,tau_if
15,1,237325243.13033494
15,2,346797413.5674253
15,3,6767670.9111759225
15,4,131262581624.78618
15,5,86625494.27674729
15,6,32179.157313404983
15,7,2415.3039514386137
15,8,1077.0000841331864
15,9,10378.358396496917
15,10,1358.4777034955046
15,11,132.9087795799088
15,12,425.04773137523813
15,13,163.68093742255024
15,14,548.3436592224788
15,16,1764187.256616616
16,0,448828.6860691513
16,1,5727819757.28648
16,2,553637157.6296386
16,3,26584924.27490099
16,4,4684181.0287691355
16,5,40020602.74151152
16,6,1881033.76802642
16,7,15125.386903580365
16,8,9433.757152677888
16,9,10083.240942458211
16,10,4410.389414741932
16,11,610.9437938318559
16,12,453.86436104309274
16,13,297.60808050612525
16,14,143.3697526212861
16,15,343.5494046853368
16,17,863990.4303857156
17,0,2511730.520957556
17,1,27683972.290098555
17,2,7029782844.399327
17,3,19211808.89310309
17,4,113493006.03299294
17,5,15484667.46052433
17,6,1625752.0485717957
17,7,80461.26875722191
17,8,46570.03809950244
17,9,77895.21538406782
17,10,3759.429596438841
17,11,2506.696927150832
17,12,670.6517371314421
17,13,249.24735892033513
17,14,238.39740027808062
17,15,126.83943304964976
17,16,184.79218600332388
17,18,252796.96489952845
18,0,63463401.97836531
18,1,67658856.368075
18,2,50247544791.31813
18,3,97508830.96036804
18,4,849748650.9481039
18,5,142710644.215145
18,6,11330966.636594992
18,7,466063.07603429776
18,8,127818.52781884103
18,9,2484165.1557955444
18,10,43154.627525294614
18,11,8541.33060420671
18,12,3546.3541720030853
18,13,1031.555707228173
18,14,243.20831345172712
18,15,163.11340046922587
18,16,75.42955177753375
18,17,323.3776677339017
18,19,950159.8197886084
19,0,8994285277.463247
19,1,65882034.12352478
19,2,139905609.3161649
19,4,12596563.23605406
19,5,106159691.47303037
19,6,1211801700.3946457
19,7,19276039.736893687
19,8,641130.3195815443
19,9,3995868.2452079263
19,10,54782.81333279285
19,11,44331.88586728527
19,12,10933.590030013665
19,13,3214.861149531704
19,14,877.1132290734787
19,15,316.24991529367304
19,16,101.86929431840906
19,17,114.2040896254907
19,18,440.49738082150054
19,20,329604.55742025416
20,0,234131639.2952257
20,1,2140978263727.264
20,2,1213403180.4607081
20,4,4648052520.367853
20,5,119003873810.07072
20,6,1209500.1883228133
20,7,609834581.9304916
20,8,359325178158.18036
20,9,1350140.2535777076
20,10,465044.48331076425
20,11,7795.878444941723
20,12,18062.487513374213
20,13,6079.225137703906
20,14,1087.4970658896625
20,15,69.60032734223249
20,16,196.45522819871312
20,17,135.6009473909157
20,18,90.61166899130642
20,19,163.11991671413983
20,21,641704.9857630739
21,0,94645100.61895233
21,1,36583387.5783227
21,2,755208497.9386452
21,4,205826266.70105523
21,5,1161188059.8452737
21,6,28594258908.44818
21,7,1342363.026968664
21,8,376485492.959169
21,9,508850611.1274412
21,10,5895226.810018727
21,11,278787.7997303905
21,12,62108.22060553817
21,13,29780.145700105564
21,14,5539.163950133791
21,15,908.8269803354574
21,16,439.2376908880851
21,17,242.6105737530008
21,18,149.13243035802643
21,19,60.23158542186156
21,20,295.130273542745
21,22,194287.352844095
22,0,662573768.6956015
22,1,43367692864.20801
22,2,3642881.1294354494
22,4,699834.1643714331
22,5,1059058618.6806095
22,6,570854945.4502779
22,7,100838340.01212761
22,8,188691620277.23807
22,9,7137226.25584349
22,10,3888863156.977474
22,11,2431159.25845164
22,12,88102.83819402437
22,13,21013.140442707143
22,14,19136.409563142894
22,15,2978.633186510262
22,16,1197.0857198655265
22,17,568.2098530954584
22,18,272.19147199110114
22,19,84.88007200270607
22,20,41.34523669963307
22,21,32.673887068242045
22,23,350798.8924081279
23,0,143366355.77832562
23,1,791637460.5834337
23,2,113014954.17022294
23,4,586030.4018558399
23,5,48266749.856484674
23,6,17079645.429812506
23,7,27324200.352670275
23,8,2266707551.9620137
23,9,11505516055.24233
23,10,8065477.149640682
23,11,727853103.8039075
23,12,508628.8212470114
23,13,133752.3754181444
23,14,25118.596789582338
23,15,8891.922227511533
23,16,4158.376460400006
23,17,131.9003800245715
23,18,661.3463576397479
23,19,130.75862875083914
23,20,81.37281226749587
23,21,34.699713119797465
23,22,37.98035241753546
23,24,293557.11031379225
24,0,60805995.51324877
24,2,18377328.74314333
24,4,539558.8281589444
24,5,91011044.66749169
24,6,13671468386.229689
24,7,93930105.99674718
24,8,37963235108.530426
24,9,5686682695.630278
24,10,3990485018.6994004
24,11,4295991.011259492
24,12,93977443.55972393
24,13,437650.9510858692
24,14,238550.92893658084
24,15,37863.704281339036
24,16,5903.128780515801
