i,f,tau_if
19,12,30.58962330192046
19,13,0.014868536185856089
19,14,1808.504864349733
19,15,20.38057495121519
19,16,25524830.971672326
19,17,4720.154829418149
19,18,12681.093152148984
19,20,444078036.4240359
19,21,134800320.3875541
19,24,1221704.2547721688
20,0,0.007418003930165184
20,1,0.0058238183722671465
20,2,0.346658534056159
20,3,0.11591723649916716
20,4,0.5354160745325901
20,5,0.0016532223251466745
20,6,41828.66720903501
20,7,0.4569994563405045
20,8,0.2825743701656396
20,9,0.0007255807766879199
20,10,1.4251081637496072
20,11,0.496149571371022
20,12,587.2000670043811
20,13,27.93357825912982
20,14,0.9855250176878897
20,15,12.752171817444276
20,16,110.61572490077307
20,17,101.27735044609847
20,18,7677.274648283788
20,19,746036428.0966951
20,21,2747200.7015532064
20,22,462622.68809730245
20,24,26007.73152198367
20,25,9618.473952893108
20,26,341605.4470630686
20,27,468364218139.55725
20,28,37444251.47108581
20,29,21342540.207536895
20,31,21272.110471767643
20,33,44521.042094055454
21,0,615.4100350542651
21,1,27.763486234490927
21,2,44.344650101880966
21,3,50.78008826220587
21,4,18.207968878352464
21,5,54.45330796678839
21,6,714.55966141761
21,7,64.73304879032234
21,8,968.6832715368962
21,9,28.04723572485288
21,10,67973182.30352399
21,11,1469.0203548256757
21,12,12.513415019087912
21,13,4565.826094132923
21,14,71493254.9359096
21,15,38968.93284554056
21,16,3488268.6932981624
21,17,15514.534315873818
21,18,18.64733308904241
21,19,26646254.73329744
21,20,434991.9711926528
21,22,2441152.9742291425
21,24,211931029.47700733
21,25,19762873935.105022
21,27,158421044637.0765
21,29,17163231.81015154
22,0,0.017772932956754812
22,1,0.0036721741704317874
22,2,32.32102945171002
22,3,0.00695779821739865
22,4,7.265196262848224
22,5,7.269802580977108
22,6,2.1586433668429468
22,7,8.048743541968557
22,8,0.10277161483074992
22,9,439.7810459924364
22,10,30.163845949380452
22,11,0.05397634006699881
22,12,0.7161811400109805
22,13,2330.895272094002
22,14,1009.7271055096533
22,15,66.40465519530439
22,16,0.01386896431773211
22,17,105.03107019678292
22,18,65.87992950209073
22,19,1035763.6863057779
22,20,245072.9873788537
22,21,44.491361418727955
22,24,945797321.4634721
22,25,1876198.3522241751
22,26,594562.1418881548
22,27,40172141901.657005
22,29,5289185.758446897
22,33,38809.891861822645
23,0,0.00035922585053936606
23,1,9.55133659343872e-05
23,2,0.4381547617957683
23,3,0.00024350796328533495
23,4,0.35347102901712796
23,5,0.059245167797264256
23,6,0.2780942291777825
23,7,0.20558648886469538
23,8,0.000490511898758135
23,9,0.1492026623318391
23,10,0.23046184876771084
23,11,0.0723275582210871
23,12,6.176666443903742
23,13,0.030152230470344033
23,14,8.222877773197755
23,15,0.08035104130972803
23,16,0.006142385540420819
23,17,0.019552246508256908
23,18,10.740789120406049
23,19,37.36647106347377
23,20,9.848787505667309
23,21,10.098846920241256
23,22,35.438817577716485
23,24,88267230.654536
23,25,19592.12837892164
23,26,1035.9619597056974
23,27,133786114.1442832
23,28,7.309077165056368
23,29,204992934.18159968
23,31,863100.3118353803
23,32,278.17494978942153
23,33,42593.92695236279
23,34,101169.51964712072
23,35,9084.688633720361
24,0,745.6511037027564
24,1,1149.6660724595304
24,2,65.6611470115601
24,3,1496.323037994681
24,4,25390.65225245325
24,5,487.12853406259643
24,6,17048.9521976838
24,7,4190729.896578945
24,8,1635.3643942100584
24,9,50989.960986217426
24,10,2022676104.0090873
24,11,13373.330291709875
24,12,854.8855889591915
24,13,111423.25392659783
24,14,2766627987.0701466
24,15,1020.0158254557748
24,16,12609.591067590198
24,17,151405501.9159115
24,18,25.332215479511394
24,19,1750704.2272800305
24,20,1483257165.3107908
24,21,689090.1997303764
24,22,10133713006.66145
24,23,4626054733.21267
24,25,96860423096.4249
24,26,5983005786.049272
24,27,1413873581.916533
24,29,660131758.0439854
25,0,5.727075306392818
25,1,0.6467854977675519
25,2,1822.7312948902716
25,3,0.23916393375677364
25,4,57.27301245208764
25,5,217.28004263236411
25,6,23955.631712766943
25,7,19.19228793201679
25,8,0.18799537065999575
25,9,15.859249114065156
25,10,168.37308275040613
25,11,295.7431664420982
