i,tau,E
374,0.01979435872150127,3.92929
375,569.310161741595,3.93795
376,0.00015270605258823228,3.93816
377,0.0034635468578302934,3.93826
378,308063.8119884736,3.93985
379,0.08286589370718375,3.94445
380,3.6573519359089396e-05,3.94594
381,0.0020005286094538152,3.94833
382,0.0028318985047575893,3.95997
383,107802.76406287058,3.96008
384,4.507284796193681e-06,3.96074
385,0.4872883819391728,3.97346
386,843545.0152394644,3.97352
387,6309.868177303435,3.97841
388,0.0003220924953467319,3.98704
389,0.000837821217957911,3.99539
390,39.5271376503246,3.99574
391,2591561.7742688954,3.99601
392,0.0016201404245362115,4.00049
393,0.00010456165346126052,4.00143
394,0.01612576668649365,4.00971
395,0.00022900643055008072,4.01302
396,0.017500513558467042,4.02045
397,0.21383647942973466,4.02128
398,0.02810920879827184,4.02169
399,776.3479507431571,4.02349
400,3.32141661318064e-05,4.02746
401,0.0033922772199330912,4.03247
402,270116.6493837611,4.04
403,4.108696963074866e-06,4.04003
404,3646371.210385103,4.05018
405,461936.43754619366,4.05426
406,0.068667170225915,4.06473
407,478.7823139626277,4.06702
408,0.08116285543003968,4.0724
409,3023958516.7517385,4.07297
410,0.0003122747326224347,4.07914
411,595.0960587982391,4.08032
412,0.0034271448247527926,4.08316
413,0.0025845467119399467,4.08459
414,0.0003605040208461932,4.08505
415,3.7892281285773335e-05,4.09171
416,0.02593683621873663,4.09308
417,0.6906101326081646,4.0969
418,0.011377799078903557,4.10133
419,858.4750689420691,4.10753
420,6.714774334179925e-06,4.10776
421,0.09911391938536246,4.11271
422,0.003260180960324237,4.11488
423,4.168828210513823e-06,4.11801
424,12902063.65525498,4.12561
425,76039844.87871645,4.12614
426,1172616.0633815057,4.13855
427,0.6425083526085839,4.15013
428,1284.3003411461405,4.15432
429,0.000838585091425142,4.15796
430,0.037946024729908635,4.16249
431,1.7003474320309162,4.16458
432,0.004278458446232763,4.1672
433,0.00037983183785293516,4.16951
434,0.09900067103086933,4.16954
435,0.005319926216040669,4.16986
436,3.2608229936185014,4.1713
437,0.029345137809679688,4.17489
438,1.6748236480351946e-05,4.17629
439,619310088.5613427,4.17964
440,0.006199195483552276,4.18082
441,2.2403776385591503e-05,4.18685
442,1129.2483392142374,4.19008
443,3.757492865581037e-06,4.19469
444,0.002828224455116147,4.19574
445,35102203.27595008,4.1998
446,0.1475740080808897,4.20234
447,0.0021550202492789973,4.22921
448,1234680.4088161455,4.2355
449,53865.82740040475,4.24031
450,1.054618702608072,4.24148
451,9.820931750729054,4.24448
452,2.9801560690778732,4.24527
453,0.007595357806463463,4.2483
454,115470858.41375327,4.25393
455,0.015458256441758486,4.25526
456,0.01050459836277371,4.25544
457,0.0005922536508222778,4.2575
458,0.0026964611090716387,4.25892
