i,tau,E
0,inf,0.00071
1,0.1384251850116253,0.17823
2,0.04178409790272792,0.3479
3,0.02004080118093607,0.50925
4,0.012064416936318118,0.66161
5,0.008180103668619694,0.80394
6,0.006713259686938414,0.93473
7,0.005887631360699963,1.05162
8,0.007170913132630721,1.15096
9,0.008563595783015571,1.22688
10,0.022884965581162504,1.27098
11,0.11967899624723406,1.28359
