i,f,tau_if
16,35,4.248269529231946e+21
16,36,8.156449939646327e+21
16,37,8.004374498034225e+20
16,38,7.425266916000797e+18
16,39,198353664583953.22
16,40,43641441913240.81
16,41,2.5486797838719546e+17
16,42,3.1423812965465223e+19
16,43,4.616165812675992e+18
16,44,1.5372466548288522e+18
16,45,1.1979491111217595e+18
16,46,4.304222442215813e+20
16,47,3.106940905983968e+17
17,0,851669083199.6511
17,1,31144113392121.1
17,2,741994368264870.0
17,3,189405198236845.56
17,4,3.538536209462081e+16
17,5,2.408136952198843e+17
17,6,1361484916726686.8
17,7,8619587734014606.0
17,8,3747049677904087.0
17,9,573942552103943.0
17,10,4920374965535741.0
17,11,1.1410081442288034e+17
17,12,1849196169297367.8
17,13,1.1601906184420712e+16
17,14,3.1415855890156355e+18
17,15,1.4359146091276392e+16
17,16,1897772931161639.0
17,18,3329545704816060.0
17,19,1.2830057173819818e+17
17,20,3738446959945.647
17,21,1300037428269106.2
17,22,9.443849352351333e+17
17,23,8.876037713486733e+18
17,24,1.8161141798309765e+18
17,25,1.1701069897750992e+17
17,26,2.0201346696567552e+17
17,27,1389312890989190.8
17,28,1.718993341420439e+20
17,29,4.971271684924995e+18
17,30,3.06055325099236e+19
17,31,1.0594581369763846e+17
17,32,9.333017113245347e+16
17,33,1.7071231719722972e+18
17,34,1.8992423300037512e+18
17,35,3.9344140210448066e+22
17,36,1.5462425396071197e+22
17,37,4.460542337472326e+25
17,38,2.0241083045210677e+19
17,39,4.13383477898558e+19
17,40,2.256094662958464e+20
17,41,3.327639747101471e+21
17,42,3.2898688140692695e+21
17,43,6.803714972530506e+22
17,44,3.5262236443143746e+20
17,45,6.470197428123832e+24
17,46,9.73649040925336e+21
17,47,5.576840937771301e+27
18,0,3976688305751.48
18,1,178926628215231.78
18,2,1083973774471638.6
18,3,160264138960798.75
18,4,64730787036231.28
18,5,8.423039103359582e+16
18,6,1.0163086717996678e+16
18,7,5.0212259637953224e+16
18,8,8978424127221267.0
18,9,3563250720517725.5
18,10,2130425604320397.2
18,11,2.4276590587568928e+17
18,12,2808227483612449.0
18,13,440010483779502.06
18,14,131410066539299.08
18,15,3359756953086507.0
18,16,1.2493192358275029e+17
18,17,4.993064658195727e+17
18,19,7.56074104048138e+17
18,20,539208135068.54663
18,21,1.0048621053767915e+17
18,22,4.362147702908167e+16
18,23,4689527073672263.0
18,24,1.386793595684708e+18
18,25,9.704779235793134e+16
18,26,1.2134468508532232e+19
18,27,1.0676941324089348e+16
18,28,3.2944443784922035e+18
18,29,1.6101910102910024e+18
18,30,2.0291511053363917e+18
18,31,3058089332728377.5
18,32,3.241309008145912e+17
18,33,6.932692802222806e+17
18,34,4.5629198971880154e+17
18,35,3.325922862422883e+21
18,36,2.824871057918262e+25
18,37,1.1111713801539587e+25
18,38,2.276945920455105e+19
18,39,7.112220916478267e+18
18,40,7.042745753383432e+18
18,41,3.716594621536832e+18
18,42,2.705190803935311e+21
18,43,4.0982774260699185e+19
18,44,2.058386501082886e+19
18,45,3.908924769492557e+23
18,46,3.0938903004808655e+19
18,47,5.570618016976133e+18
19,0,3460539379005.2227
19,1,23731495855851.457
19,2,16708353448679.955
19,3,115014421175571.61
19,4,7811831175458.785
19,5,678724950958.6613
19,6,1385266943705.175
19,7,466637899979238.8
19,8,122135681343593.95
19,9,17004934975166.201
19,10,579356172786275.6
19,11,158809327256570.66
19,12,1564877451840294.8
19,13,578147902466342.9
19,14,547601449129132.06
19,15,1.3006548603423452e+16
19,16,2.5216367036203044e+16
19,17,224579407677854.88
19,18,2.6195120082784656e+16
19,20,176403099390.3688
19,21,772050230502089.9
19,22,395526349939418.5
19,23,207547129365714.72
19,24,1.1489418039912638e+16
19,25,3079834824289466.0
19,26,1.0967479009137836e+16
19,27,2621982924539635.0
19,28,2.822296214441009e+23
19,29,1.0708380541465091e+17
19,30,6.105368023913581e+16
19,31,5.7251292669412077e+17
19,32,7.204026963173907e+16
19,33,1.0293836224950899e+18
19,34,5.273644132442391e+16
19,35,1.0348209682912304e+20
19,36,2.37389116178774e+19
19,37,8.706812949768949e+21
19,38,2.5710747880752907e+24
19,39,5.361293284556116e+21
19,40,4.2360733494531015e+19
19,41,8.598213689345853e+17
19,42,2.2385313468518666e+19
19,43,7.226331215349449e+19
19,44,1.5621637789208883e+18
19,45,1.1650039898159078e+18
19,46,2.970992236209737e+19
19,47,4.868703644860988e+17
20,0,19826473915620.773
20,1,242311513605368.12
20,2,236077306010161.94
20,3,3753653233615110.0
20,4,85824350823554.78
20,5,5018799526318.597
20,6,4229266594183.4424
20,7,130459222269.89848
20,8,92091449823.59702
20,9,370128603265.60175
20,10,4167910994994.8003
20,11,495460499396.1716
20,12,2167161507252.7578
20,13,28217448200117.16
20,14,15184497825825.172
20,15,2676480871324523.0
20,16,316624875901804.0
20,17,37359238451288.61
20,18,294765194164420.1
20,19,1.5360257896956332e+16
20,21,935671927536429.1
20,22,463950657822802.9
20,23,719738547771645.6
20,24,2454215321410306.0
20,25,3459332555037163.5
20,26,4.3132965319187135e+21
20,27,2.059533541253989e+19
20,28,2.4687096599728068e+16
20,29,4.104293955846687e+19
20,30,3.358571460597712e+17
20,31,6.790575895401664e+19
20,32,3.4498739717489444e+16
20,33,4.1014662963099566e+18
20,34,8.835400174697659e+17
20,35,1.6235690054070075e+20
20,36,6.825471912756766e+20
20,37,1.585312582262705e+22
20,38,3.9235546164845486e+23
20,39,1.3783488262156243e+22
20,40,6.847615780911527e+21
20,41,3.0147868823015907e+19
20,42,2.918253737558993e+20
20,43,9.714432427308146e+17
20,44,2.6501996778189287e+19
20,45,5.853183911218056e+18
20,46,1.9243413074200803e+21
20,47,8.448676690029239e+18
21,0,1.2777955500633546e+18
21,1,1276650417142250.0
21,2,8628865445812.034
21,3,594491107473043.8
21,4,2077431812177377.5
21,5,120577319165254.12
21,6,43729198151246.68
21,7,659268746344858.9
21,8,8361630813510.025
21,9,28342355305537.047
21,10,9274768029914.88
21,11,367553605703254.3
21,12,311511272531588.75
21,13,52580248720466.375
21,14,14185307561795.771
21,15,4513036204965767.0
21,16,3094481704426746.0
21,17,9317828821418.645
21,18,2286779429718384.0
21,19,44965996728276.56
21,20,49417976049.48771
21,22,9405594419941.818
21,23,93103169820138.05
21,24,1.9350892792098524e+16
21,25,522594007229267.7
21,26,5.390218003031055e+18
21,27,5.812090133354708e+17
21,28,5.7313174145678154e+23
21,29,1.1238396574619491e+17
21,30,5.280553032713881e+18
21,31,7.498142689167195e+18
21,32,1.4807563610695977e+18
21,33,2.155295064301933e+18
21,34,8.13036514349191e+18
21,35,1.305536068889588e+23
21,36,1.0212837227927286e+24
21,37,1.2362829668691851e+19
21,38,9.153678392011622e+16
21,39,6.856363400133705e+17
21,40,7.920496885155653e+18
21,41,7.268920677331721e+21
21,42,7.709203683424015e+20
21,43,9.144554435891016e+21
21,44,1.801739733882043e+19
21,45,1.266698902546468e+20
21,46,1.6556034203607446e+26
21,47,4.188435380407323e+19
22,0,208103945042712.53
22,1,48512131886060.984
22,2,4802183302065.164
22,3,9097380032135.46
22,4,11753090249343.504
22,5,227661428944296.66
22,6,392471293193849.4
22,7,195263979197859.22
22,8,80753055054484.3
22,9,8072499816819.793
22,10,295030096899924.56
22,11,517398298146758.6
22,12,2124806168601963.8
22,13,235668624906614.12
22,14,1301579220830438.0
22,15,1895937576293097.2
22,16,3483898095483364.5
22,17,130954101245711.02
22,18,3417263980058503.0
22,19,7976379557087106.0
22,20,4470577402332.384
22,21,4302584272118406.0
22,23,583165657918660.6
22,24,1.6675766238882623e+19
22,25,1.0606043975451118e+16
22,26,2.3638342497993913e+20
22,27,9438003319305364.0
22,28,2.7117799196182796e+16
22,29,2.871026994239418e+16
22,30,1812505256473396.0
22,31,4834372826651666.0
22,32,996967680026933.2
22,33,4.1267147448331525e+18
22,34,6.800405412398363e+17
22,35,7.085948079924824e+20
22,36,1.1085091191192141e+23
22,37,6.238497556779648e+19
22,38,2.112305803442132e+18
22,39,1.0052591526849464e+18
22,40,1.4298039896213244e+19
22,41,6.981213285016997e+18
22,42,4.4726013631843825e+18
22,43,3.848540669535982e+22
22,44,1.0259761145217073e+19
22,45,8.158659029726989e+22
22,46,1.0705701753548322e+21
22,47,1.793924416433223e+16
23,0,19667099048061.3
23,1,115595764530398.2
23,2,919138021938012.6
23,3,49502381104359.23
23,4,14536853378589.652
23,5,2185974917914809.2
23,6,149709979748979.1
23,7,1.516810620822564e+16
23,8,581855637377.5519
23,9,208769184377.59775
23,10,3222753615840.1313
23,11,557835819336.6534
23,12,37399327474402.98
23,13,205954966981837.5
23,14,14482242509108.996
23,15,1417433983925448.5
23,16,8171831516780.353
23,17,1553212715075.536
23,18,666896728789.3228
23,19,11169459599450.17
23,20,6535846611.0235195
23,21,4619686478656472.0
23,22,13443251962717.475
23,24,261667273881219.2
23,25,505787013399877.94
23,26,2.2989184928949113e+19
23,27,1.1883624556764326e+18
23,28,2.261814978366162e+16
23,29,5.768107748890016e+17
23,30,6.919493449028357e+16
23,31,4.7236327720850106e+17
23,32,3.878693658559822e+16
23,33,2.1443539261117235e+20
23,34,8.346806753988398e+16
23,35,1.9388733845940892e+20
23,36,1.4924890128956867e+20
23,37,9.097904958268695e+21
23,38,1.0755498050758902e+17
23,39,2.3050042571056294e+18
23,40,3.851665947768736e+18
23,41,3.051234440169342e+23
23,42,7.829345611107022e+17
23,43,4.1713509389603297e+24
23,44,2.7519147473874845e+17
23,45,2.780207912114861e+17
23,46,1.2072959101837597e+23
23,47,4.045174715814694e+19
24,0,474557490985911.9
24,1,1.639654272775088e+16
24,2,9.204017029169053e+16
24,3,9.092687507212431e+18
24,4,2.94400457751708e+17
24,5,1.5730348624520088e+16
24,6,5.520969824537993e+16
24,7,3.319671425823682e+17
24,8,2454712346450186.0
24,9,2022682674981200.0
24,10,4313516849665146.0
24,11,1.963671420952719e+17
24,12,3.377377337400572e+16
24,13,5.647224078398272e+16
24,14,8.070628906130811e+17
24,15,9.56748018502651e+16
24,16,2.4320843478815544e+16
24,17,105093748107889.17
24,18,1377447845484463.8
24,19,1366862401201912.5
24,20,630212777634910.1
24,21,9122794699051502.0
24,22,2529572108773627.5
24,23,2429830209504641.5
24,25,3.935072823866265e+18
24,26,2.2670600142825956e+18
24,27,4289976381573657.5
24,28,6.233682140045708e+20
24,29,6.216740237717804e+18
24,30,9.817294867831774e+19
24,31,3.82632245865272e+16
24,32,1.1021483728489963e+17
24,33,1.3263783939634889e+20
24,34,3.2102812212198576e+19
24,35,1.0702565091013557e+20
24,36,3.0862531577325126e+20
24,37,2.0479454477431008e+22
24,38,1.2042850445237863e+21
24,39,4.412373194300422e+20
24,40,2.0910128153490825e+21
24,41,5.824177199652081e+24
24,42,1.8021498302587276e+21
24,43,3.660926240885804e+20
24,44,2.9122364216864693e+23
24,45,8.566234129158298e+22
24,46,2.0878002035165213e+20
24,47,2.2795842050218727e+21
25,0,648279640161.1532
25,1,27810089334657.957
25,2,2.5733447982280692e+16
25,3,3177668476399120.0
25,4,1.098844933715139e+16
25,5,194729822939945.66
25,6,3751441292625857.5
25,7,1.5084825857627162e+16
25,8,45468738273651.27
25,9,595817932933193.6
25,10,64319080835225.88
25,11,1.996382870644211e+16
25,12,247046098641177.0
25,13,833660450275869.9
25,14,52668286262492.64
25,15,2.9529251195225124e+16
25,16,2792616581112136.0
25,17,759656495081.831
25,18,1275503490297779.8
25,19,23859363061079.137
25,20,39835566033.84944
25,21,140083522349894.67
25,22,4.390223789406714e+16
25,23,1.1218637172849374e+16
25,24,4.143326266927963e+16
25,26,2.4709124387584796e+23
